timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost,session_id
2025-05-01 13:22:41,anthropic/claude-3-haiku,498,782,1280,0.00032,20250402132241
2025-05-01 13:22:41,mistralai/mixtral-8x7b-instruct,275,408,683,0.00040979999999999993,20250402132241
2025-05-01 13:22:41,openai/gpt-4o,303,957,1260,0.0063,20250402132241
2025-05-01 13:22:41,mistralai/mistral-7b-instruct,238,554,792,0.0001584,20250402132241
2025-05-01 13:22:41,anthropic/claude-3-haiku,87,458,545,0.00013625,20250402132241
2025-05-01 13:22:41,anthropic/claude-3-opus,141,491,632,0.00948,20250402132241
2025-05-01 13:36:30,anthropic/claude-3-haiku,28,482,510,0.0001275,20250501133620
2025-05-01 13:36:57,anthropic/claude-3-haiku,21,14,35,8.750000000000001e-06,20250501133651
2025-05-01 13:37:23,anthropic/claude-3-haiku,25,483,508,0.000127,20250501133709
2025-05-01 13:51:46,anthropic/claude-3-haiku,20,19,39,9.75e-06,20250501135134
2025-05-01 13:52:32,anthropic/claude-3-haiku,45,525,570,0.00014250000000000002,20250501135134
2025-05-01 13:53:41,anthropic/claude-3-haiku,608,1146,1754,0.0004385,20250501135134
2025-05-01 13:53:57,openai/gpt-4o,1527,41,1568,0.00784,20250501135134
2025-05-01 13:54:35,openai/gpt-4o,1647,570,2217,0.011085000000000001,20250501135134
2025-05-01 13:55:02,anthropic/claude-3-haiku,2574,628,3202,0.0008005,20250501135134
2025-05-01 14:37:37,anthropic/claude-3-haiku,20,19,39,9.75e-06,20250501143730
2025-05-01 14:38:07,anthropic/claude-3-haiku,53,643,696,0.00017400000000000003,20250501143730
